"","id","host_response_time","host_response_rate","host_acceptance_rate","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","availability_60","number_of_reviews","estimated_occupancy_l365d","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","air_conditioning","bed_linens","coffee_maker","cooking_basics","dedicated_workspace","dishwasher","dryer","elevator","free_street_parking","freezer","heating","kitchen","microwave","oven","paid_parking_off_premises","pets_allowed","refrigerator","tv","washer","wifi"
"532","11112982","within an hour",100,100,1,"Universidad","Centro",40.4229,-3.70177,"Private room",2,1,1,1,80,3,8,18,146,228,4.97,4.97,4.98,4.97,4.95,4.99,4.89,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"533","726481640927486892","within an hour",100,100,8,"Cortes","Centro",40.4129468,-3.6993957,"Private room",3,0.5,1,2,96,1,7,0,30,0,4.6,4.63,4.67,4.8,4.87,5,4.63,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
"534","1176241","a few days or more",0,47,2,"Cortes","Centro",40.41031,-3.69438,"Entire home/apt",2,1,1,2,49,30,120,7,12,180,4.58,4.58,4.75,4.92,4.92,4.92,4.33,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
"535","984281325063063267","within an hour",97,100,28,"Sol","Centro",40.4191296,-3.7049901,"Entire home/apt",8,2,3,4,287,2,365,3,85,150,4.71,4.81,4.68,4.86,4.74,4.95,4.62,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1
"536","1442521010896011608","within an hour",100,77,8,"Universidad","Centro",40.42092,-3.70212,"Private room",2,1,1,1,30,1,365,10,17,102,4.71,4.71,4.53,4.82,4.94,4.71,4.59,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"537","9163023","within a few hours",83,35,3,"Cortes","Centro",40.41735,-3.69889,"Entire home/apt",3,1,1,2,165,2,30,0,59,18,4.44,4.66,4.34,4.84,4.8,4.9,4.29,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
"538","31659925","within an hour",100,100,1,"Palacio","Centro",40.42043,-3.70724,"Entire home/apt",6,1,2,4,198,2,180,26,246,255,4.87,4.88,4.93,4.92,4.94,4.98,4.79,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1
"539","51742777","within an hour",100,100,161,"Universidad","Centro",40.42682,-3.70813,"Entire home/apt",4,1,1,2,102,1,1125,42,140,72,4.67,4.66,4.56,4.82,4.74,4.87,4.59,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"540","16309813","within an hour",100,97,3,"Universidad","Centro",40.42088,-3.70472,"Entire home/apt",4,1,2,3,208,2,1125,24,505,255,4.74,4.78,4.74,4.85,4.81,4.98,4.67,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1
"541","1394753279087788171","within a few hours",89,83,1,"Prosperidad","Chamartín",40.44252,-3.66765,"Private room",1,1,1,1,36,1,60,1,2,12,5,5,5,5,5,4.5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
"542","1103463128055318985","within an hour",99,100,9,"Prosperidad","Chamartín",40.44111,-3.67575,"Entire home/apt",4,1,1,2,100,2,365,7,36,108,4.83,4.89,4.78,4.94,4.94,4.81,4.58,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
"543","948391662354379444","within an hour",100,93,3,"Hispanoamérica","Chamartín",40.45829,-3.68878,"Private room",2,1,1,1,75,1,30,2,110,198,4.79,4.75,4.86,4.83,4.84,4.84,4.61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"544","1353073262004877236","within an hour",98,98,68,"El Viso","Chamartín",40.439429777843,-3.6841308386104,"Private room",1,1,1,1,60,1,365,17,4,24,2.75,3.25,3.5,3.75,3,4.5,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"545","1146349261416532462","within an hour",99,100,22,"Prosperidad","Chamartín",40.4412980415506,-3.67866268461022,"Entire home/apt",3,1,1,2,133,2,365,45,23,108,4.83,4.83,4.83,4.78,4.78,4.91,4.65,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"546","1414585701736199997","within an hour",100,89,4,"Castilla","Chamartín",40.47484,-3.68435,"Entire home/apt",4,1,2,3,112,7,365,10,4,56,5,5,5,5,5,4.75,4.5,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0
"547","16361123","within a few hours",100,99,3,"Ciudad Jardín","Chamartín",40.44326,-3.67705,"Entire home/apt",2,1,0,1,80,7,500,30,60,182,4.72,4.68,4.72,4.95,5,4.68,4.52,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1
"548","1146433750491828884","within an hour",99,100,22,"Prosperidad","Chamartín",40.4400329332879,-3.67640140586727,"Entire home/apt",3,1,1,2,128,2,365,48,27,138,4.74,4.7,4.93,4.93,4.74,4.78,4.7,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
"549","1353067096730843651","within an hour",98,98,68,"El Viso","Chamartín",40.441066717828,-3.68430151551568,"Private room",4,1,1,2,107,1,365,41,32,192,3.59,3.78,4.03,4.28,3.88,4.31,3.78,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"550","1332671962894079566","within an hour",100,98,307,"Castilla","Chamartín",40.466689068978,-3.68893089440845,"Entire home/apt",6,1,2,3,936,2,365,59,1,6,5,5,5,5,5,5,4,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
"551","1072593321259748740","within an hour",90,98,4,"Ciudad Jardín","Chamartín",40.446774329111,-3.67204635719606,"Entire home/apt",3,1,2,2,96,2,90,40,31,108,4.52,4.55,4.65,4.55,4.26,4.68,4.32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"552","1049322634250547236","within a few hours",100,86,1,"Nueva España","Chamartín",40.45942,-3.67801,"Entire home/apt",4,1,2,4,87,30,365,2,17,255,4.94,4.94,4.88,4.88,4.94,4.94,4.82,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"553","1135331155748169461","within an hour",97,99,163,"Nueva España","Chamartín",40.46126,-3.68722,"Entire home/apt",4,2,2,3,147,1,1125,15,2,0,4.5,4.5,4.5,4.5,3.5,4.5,5,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"554","1436871815993893654","within an hour",96,98,45,"Castilla","Chamartín",40.4710657407727,-3.6875788226464,"Private room",1,2,1,1,30,1,1125,0,1,6,4,4,4,4,3,5,4,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"555","973565475053845217","within a few hours",100,100,2,"Castilla","Chamartín",40.4710219001737,-3.68672266492635,"Entire home/apt",10,3,5,5,213,2,365,27,47,114,4.74,4.68,4.81,4.91,4.85,4.83,4.66,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"556","1380441515443132788","within an hour",98,99,1058,"Ciudad Jardín","Chamartín",40.4460935,-3.6724253,"Entire home/apt",1,1,1,1,156,1,180,23,9,54,4.33,4.44,4.89,4.89,4.67,4.78,4.33,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1
"557","912829622794472518","within an hour",100,100,38,"Nueva España","Chamartín",40.4664963,-3.6731219,"Entire home/apt",5,1,1,1,136,1,1125,46,62,144,4.53,4.61,4.63,4.77,4.65,4.76,4.53,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
"558","15518354","within a day",91,83,1,"El Viso","Chamartín",40.43877,-3.6902,"Entire home/apt",2,1,1,1,107,5,300,21,78,70,4.53,4.68,4.6,4.66,4.62,4.82,4.37,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1
"559","1038661389519678993","within a few hours",95,34,49,"Hispanoamérica","Chamartín",40.4560934661372,-3.67726901019044,"Private room",1,1,1,1,40,5,365,19,15,80,4.8,4.93,4.93,4.93,4.93,4.93,4.67,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
"560","1146348760226832104","within an hour",99,100,22,"Prosperidad","Chamartín",40.4416179441538,-3.67782047516917,"Entire home/apt",5,2,2,3,208,2,365,42,28,138,4.79,4.86,4.86,4.79,4.89,4.75,4.61,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"561","795495473700141817","within an hour",100,100,7,"Hispanoamérica","Chamartín",40.45788,-3.68218,"Entire home/apt",2,1,1,1,136,5,365,31,47,170,4.94,4.91,4.98,4.98,5,4.87,4.85,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
"562","49395853","within a day",95,63,4,"Prosperidad","Chamartín",40.44526,-3.66394,"Entire home/apt",2,1,1,1,90,30,330,0,7,60,5,5,4.86,5,5,5,5,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1
"563","912798295718778490","within an hour",100,100,38,"Nueva España","Chamartín",40.4664963,-3.6731219,"Entire home/apt",3,1,1,1,113,1,1125,47,44,126,4.34,4.36,4.41,4.73,4.43,4.55,4.23,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
"564","1097725397198068979","within an hour",97,99,163,"Nueva España","Chamartín",40.46188329151,-3.68687216233258,"Entire home/apt",6,2.5,3,5,225,1,1125,26,12,60,5,5,4.75,4.75,4.67,4.83,4.92,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1
"565","40571206","within a few hours",100,100,2,"Castilla","Chamartín",40.46921,-3.68627,"Entire home/apt",1,1,1,1,45,2,90,26,97,255,4.84,4.94,4.88,4.94,4.97,4.91,4.69,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
"566","1141958817311978785","within an hour",97,99,163,"Nueva España","Chamartín",40.46168,-3.68689,"Entire home/apt",6,2.5,3,4,168,1,1125,0,8,42,4.5,4.5,5,4.75,4.25,4.63,4.75,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"567","1353704048293100920","within an hour",99,100,9,"Ciudad Jardín","Chamartín",40.44325,-3.67617,"Entire home/apt",4,1,1,1,98,2,1125,10,15,90,4.67,4.6,4.6,4.73,4.87,4.73,4.6,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
"568","1359399071478882931","within an hour",76,100,10,"Castilla","Chamartín",40.4726821,-3.6865112,"Entire home/apt",1,1,1,1,132,1,365,22,1,6,5,5,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"569","1435402274050139827","within an hour",99,99,135,"Nueva España","Chamartín",40.4649718659412,-3.67572359558129,"Private room",1,1,1,1,32,1,365,8,1,6,5,5,5,4,5,5,5,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
"570","1141811040446375642","within an hour",97,99,163,"Nueva España","Chamartín",40.4635498467924,-3.68758883826217,"Entire home/apt",2,1,1,1,133,1,1125,1,7,36,4.29,4.43,4.71,4.29,3.71,4.86,3.86,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"571","1023776966988595303","within an hour",97,99,966,"Hispanoamérica","Chamartín",40.4549,-3.68056,"Entire home/apt",6,2,3,4,125,31,330,0,1,0,4,4,5,5,3,4,3,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"572","52715140","within an hour",100,100,13,"Prosperidad","Chamartín",40.44304,-3.67201,"Entire home/apt",2,1,1,1,105,1,1125,53,27,30,4.52,4.44,4.7,4.37,4.59,4.59,4.07,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1
"573","1471678293201859934","within an hour",100,100,176,"Ciudad Jardín","Chamartín",40.44783,-3.67208,"Entire home/apt",2,1,0,1,140,3,365,48,6,36,5,5,5,4.83,5,5,5,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1
"574","798545112190773218","within an hour",100,100,12,"Arapiles","Chamberí",40.43169,-3.7079,"Entire home/apt",4,1,1,2,195,1,365,29,73,222,4.9,4.96,4.92,4.96,4.93,4.92,4.85,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
"575","1231707217733815082","within an hour",97,99,966,"Trafalgar","Chamberí",40.4304929037981,-3.69938690946679,"Entire home/apt",4,1,2,2,94,31,330,0,1,62,5,5,5,4,5,5,5,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"576","1494866224512349220","within an hour",98,86,38,"Gaztambide","Chamberí",40.43274,-3.7129,"Entire home/apt",6,2,2,2,163,3,365,9,1,6,5,5,5,5,5,5,5,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"577","17615538","within a few hours",100,100,1,"Arapiles","Chamberí",40.43649,-3.70715,"Entire home/apt",4,1,2,3,91,7,1125,0,37,112,4.75,4.89,4.54,4.92,4.81,4.92,4.7,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
"578","37101518","within an hour",100,99,6,"Rios Rosas","Chamberí",40.44061,-3.69639,"Entire home/apt",4,1,1,2,151,1,1125,11,98,90,4.78,4.86,4.76,4.8,4.85,4.89,4.59,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0
"579","1457942605798589804","within an hour",100,100,1,"Trafalgar","Chamberí",40.43384,-3.70293,"Entire home/apt",2,1,0,1,84,1,365,40,1,6,5,5,5,5,5,5,5,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"580","957306126942401557","a few days or more",0,0,1,"Rios Rosas","Chamberí",40.440556179989,-3.70175693798948,"Private room",1,1,1,1,37,1,1125,59,3,0,5,5,5,5,5,5,5,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
"581","52332556","within a few hours",100,99,17,"Arapiles","Chamberí",40.432449,-3.71014,"Entire home/apt",4,1,1,2,111,10,730,0,43,240,4.79,4.81,4.74,4.88,4.91,4.86,4.6,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
"582","733028239736065295","within a few hours",90,91,22,"Rios Rosas","Chamberí",40.43956,-3.69681,"Entire home/apt",4,3,2,3,403,2,1125,0,2,0,5,5,5,5,5,4.5,5,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1
"583","869296662911705924","within an hour",100,98,9,"Trafalgar","Chamberí",40.43152,-3.70137,"Entire home/apt",5,2,3,3,197,28,365,44,5,56,5,5,4.8,5,5,5,4.6,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
"584","1350005418948606881","within an hour",98,97,231,"Gaztambide","Chamberí",40.4345,-3.71523,"Entire home/apt",4,1,1,1,129,2,365,30,10,60,4,4,4.8,4.1,4.6,3.7,3.6,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"585","1447009299161492452","within an hour",90,99,7,"Trafalgar","Chamberí",40.4355028636865,-3.70108113465535,"Entire home/apt",4,1,1,2,149,1,365,41,2,12,5,5,5,5,5,4.5,5,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"586","1212907578161222170","within an hour",100,96,98,"Rios Rosas","Chamberí",40.4421148922092,-3.70398352907248,"Entire home/apt",6,1.5,1,2,165,2,365,40,55,255,4.82,4.87,4.95,4.85,4.84,4.82,4.67,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
"587","1486918265334413628","within a few hours",100,88,1,"Trafalgar","Chamberí",40.4319996374139,-3.6998769772461,"Private room",2,1,1,1,40,1,365,27,1,6,5,5,5,5,5,5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
"588","570405464808468861","within an hour",100,99,2,"Gaztambide","Chamberí",40.438396,-3.71624,"Entire home/apt",5,2,2,3,99,30,365,2,119,255,4.73,4.75,4.88,4.95,4.9,4.75,4.71,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
"589","1307307154807524553","within a few hours",100,96,6,"Almagro","Chamberí",40.43634,-3.6993,"Private room",2,1,1,1,51,2,365,53,10,60,3.5,3.8,3.7,3.7,4.1,4.4,3.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
"590","49511753","within an hour",99,99,393,"Trafalgar","Chamberí",40.43447,-3.70242,"Entire home/apt",6,2,2,3,191,1,1125,24,42,24,4.38,4.64,4.57,4.57,4.4,4.83,4.4,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"591","19310134","within an hour",100,91,3,"Trafalgar","Chamberí",40.43419,-3.70382,"Private room",2,1,2,1,80,1,30,59,36,78,4.83,4.69,4.83,4.94,4.92,4.94,4.64,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"592","51186204","within an hour",97,99,966,"Trafalgar","Chamberí",40.43107,-3.70289,"Entire home/apt",4,1,1,1,202,31,365,30,1,0,4,3,5,5,4,5,4,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
"593","22395407","within an hour",100,100,141,"Gaztambide","Chamberí",40.4348,-3.7167,"Entire home/apt",4,2,2,3,198,1,1125,6,47,60,4.6,4.7,4.68,4.6,4.62,4.72,4.6,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"594","1282642437311399416","within an hour",100,98,6,"Trafalgar","Chamberí",40.4346637712109,-3.70273515567856,"Entire home/apt",2,0,0,0,308,1,365,53,4,24,4.25,4.5,4.25,3,3.5,5,3.75,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1
"595","1388467260774437115","within a few hours",100,91,2,"Arapiles","Chamberí",40.4381459847388,-3.70593074674038,"Private room",2,1,1,1,68,2,365,0,6,36,4.83,4.83,4.83,5,5,5,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"596","1130876604598946906","within an hour",100,88,169,"Gaztambide","Chamberí",40.4349335560945,-3.71498331249617,"Private room",1,2,1,1,46,31,365,43,1,62,5,5,4,5,5,5,5,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1
"597","967760070783165907","within an hour",100,94,456,"Arapiles","Chamberí",40.4359312320153,-3.70843712785458,"Entire home/apt",5,2,2,2,166,30,365,20,20,240,4.75,4.75,4.8,4.6,4.6,4.95,4.65,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1
"598","1074554150476978396","within an hour",100,100,176,"Vallehermoso","Chamberí",40.44206,-3.71169,"Entire home/apt",2,1,0,0,108,2,1125,45,29,162,4.41,4.59,4.24,4.59,4.86,4.69,4.31,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1
"599","10699176","within a few hours",100,77,1,"Trafalgar","Chamberí",40.4299478057151,-3.70066948002567,"Private room",1,1,1,1,80,2,21,35,140,126,4.99,4.99,4.99,5,4.99,4.98,4.95,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
"600","49807974","within a few hours",90,46,5,"Arapiles","Chamberí",40.43493,-3.70577,"Entire home/apt",2,1,1,1,109,2,35,5,59,60,4.92,4.95,4.76,4.88,4.95,4.92,4.83,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0
"601","35444733","within a few hours",97,16,20,"Gaztambide","Chamberí",40.43534,-3.71657,"Private room",1,8,1,1,53,5,1125,38,4,0,5,5,5,5,5,5,4.5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1
"602","1152101929523851542","within an hour",100,98,1,"Vallehermoso","Chamberí",40.4388305870632,-3.70866932197291,"Private room",2,1,1,1,42,1,365,10,1,6,5,5,5,5,5,5,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
"603","1394962128201339428","within an hour",100,100,5,"Rios Rosas","Chamberí",40.4459663222851,-3.69607261434582,"Entire home/apt",6,2,1,3,391,1,365,36,3,18,5,5,5,5,5,5,5,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
"604","1366098272899555518","within a few hours",100,47,2,"Arapiles","Chamberí",40.433467,-3.7091665,"Entire home/apt",2,1,1,2,102,21,365,0,4,168,5,5,5,5,5,5,5,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1
"605","18399595","within an hour",90,87,28,"Almagro","Chamberí",40.43383,-3.69146,"Entire home/apt",5,2,2,3,195,5,1125,37,3,10,5,5,5,5,5,5,5,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"606","731159324314660113","within an hour",100,100,2,"Arapiles","Chamberí",40.4304365,-3.7091837,"Entire home/apt",2,1,1,1,100,1,15,17,140,255,4.71,4.82,4.77,4.83,4.79,4.82,4.45,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"607","600002218548005640","within an hour",100,99,8,"Almagro","Chamberí",40.42751,-3.69502,"Entire home/apt",2,1,0,1,110,1,1125,14,56,30,4.54,4.71,4.75,4.75,4.71,4.91,4.45,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0
"608","28169958","within an hour",100,98,211,"Almagro","Chamberí",40.43629,-3.69335,"Entire home/apt",6,1,2,3,250,1,1125,21,95,66,4.47,4.51,4.57,4.81,4.77,4.87,4.33,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1
"609","1237546042607168111","within a day",83,100,256,"Trafalgar","Chamberí",40.4314004,-3.6974078,"Entire home/apt",4,2,2,2,183,30,1125,0,1,60,3,3,4,3,4,5,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1
"610","39129149","within a few hours",100,100,6,"Arapiles","Chamberí",40.43193,-3.7106,"Entire home/apt",2,1,1,1,90,2,1125,20,116,138,4.77,4.81,4.83,4.84,4.84,4.86,4.59,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"611","1172277217512236769","within a day",86,57,655,"Vallehermoso","Chamberí",40.4395454,-3.7101057,"Entire home/apt",3,2,2,2,153,1,365,18,1,0,5,5,5,5,5,4,4,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
"612","36511637","within an hour",100,100,3,"Trafalgar","Chamberí",40.42956,-3.70295,"Entire home/apt",4,2,2,2,140,2,1125,30,133,150,4.63,4.69,4.56,4.8,4.73,4.83,4.54,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1
"613","914307747010025699","within an hour",100,93,19,"Trafalgar","Chamberí",40.4365147,-3.7011956,"Entire home/apt",2,1,2,3,120,7,365,4,7,42,4.43,4.29,4.14,4.57,4.57,4.71,4.14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"614","1399965235883472257","within an hour",100,98,10,"Gaztambide","Chamberí",40.43654,-3.71251,"Private room",2,1,1,1,124,1,1125,40,2,12,5,5,5,3,5,4.5,5,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1
"615","1927108","within a day",100,0,1,"Trafalgar","Chamberí",40.43089,-3.70486,"Private room",13,3,7,2,34,3,365,0,2,0,5,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
"616","586815033081505561","within an hour",100,100,10,"Trafalgar","Chamberí",40.42894,-3.69996,"Entire home/apt",4,1,2,4,353,1,365,28,13,6,4.62,4.77,4.77,4.46,4.62,4.92,4.31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"617","1156253646495910669","within a few hours",100,99,18,"Almagro","Chamberí",40.42626,-3.69082,"Entire home/apt",2,1,1,1,154,3,365,38,24,114,4.75,4.58,4.54,4.83,4.54,4.96,4.38,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
"618","1371189314921699261","within an hour",100,100,12,"Almagro","Chamberí",40.4348057,-3.6952368,"Entire home/apt",6,1,1,3,178,1,365,39,16,96,4.75,4.81,4.81,4.88,4.88,4.81,4.63,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
"619","43338866","within an hour",90,97,10,"Trafalgar","Chamberí",40.42921,-3.70253,"Entire home/apt",6,1,1,3,115,1,1125,5,177,255,4.71,4.73,4.81,4.92,4.82,4.94,4.66,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1
"620","1039820587264634380","within an hour",97,100,88,"Arapiles","Chamberí",40.4312660311608,-3.70527731731277,"Entire home/apt",2,1,1,1,72,1,1125,32,9,42,4.11,4.44,4.11,4.67,4.22,4.67,3.89,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
"621","555570341922840849","within an hour",100,100,5,"Gaztambide","Chamberí",40.43529,-3.7119,"Entire home/apt",3,1,1,2,87,2,365,33,321,255,4.79,4.79,4.81,4.84,4.93,4.88,4.62,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"622","1158458083548995135","within an hour",99,100,159,"Gaztambide","Chamberí",40.4317426,-3.7161817,"Entire home/apt",5,2,2,4,180,1,365,12,29,96,4.72,4.52,4.76,4.79,4.79,4.9,4.59,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
"623","1210046504651775448","within an hour",100,100,2,"Trafalgar","Chamberí",40.4363,-3.70376,"Entire home/apt",4,1,1,1,105,2,365,28,4,24,4.5,4.5,4.25,4.75,4.5,4.75,4.75,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1
"624","22765827","within a day",88,25,43,"Vallehermoso","Chamberí",40.43992,-3.70854,"Entire home/apt",5,1,3,4,123,7,1125,0,1,0,1,1,1,3,1,4,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
"625","1391400220884406361","within a few hours",100,91,2,"Rios Rosas","Chamberí",40.4388416244509,-3.7041002853493,"Private room",2,1,1,1,68,2,365,49,6,36,4.67,4.67,4.83,4.67,5,4.67,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"626","24677283","within an hour",100,83,2,"Arapiles","Chamberí",40.43177,-3.71115,"Entire home/apt",4,1,1,2,84,1,730,7,51,216,4.55,4.69,4.43,4.84,4.78,4.86,4.39,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
"627","1394976636336120791","within an hour",100,100,5,"Rios Rosas","Chamberí",40.4453854,-3.6952884,"Entire home/apt",3,1,1,2,200,1,365,40,3,18,4.67,4.67,4.67,5,5,5,4.67,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1
"628","941943254750627393","within an hour",68,56,234,"Almagro","Chamberí",40.43788,-3.69877,"Entire home/apt",4,1,1,2,106,1,365,27,13,48,4.46,4.54,4.38,4.62,4.85,4.92,4.31,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
"629","1130905136063743719","within an hour",100,88,169,"Gaztambide","Chamberí",40.43497,-3.71644,"Private room",2,2,1,1,51,31,365,27,2,124,3.5,3.5,2.5,5,3,4,3.5,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1
